发布日期	收盘指数	市盈率(倍)	市净率(倍)
2014-07-21 1499.91	8.1000	1.3300
2014-07-18 1498.34	8.0900	1.3200
2014-07-17 1491.00	8.0300	1.3100
2014-07-16 1502.86	8.0400	1.3100
2014-07-15 1507.86	8.1500	1.3300
2014-07-14 1505.09	8.1300	1.3200
2014-07-11 1488.45	8.0400	1.3100
2014-07-10 1490.31	8.0500	1.3000
2014-07-09 1495.06	8.0800	1.3000
2014-07-08 1516.90	8.1900	1.3200
2014-07-07 1515.49	8.1900	1.3200
2014-07-04 1514.92	8.1700	1.3200
2014-07-03 1512.83	8.1500	1.3200
2014-07-02 1508.19	8.1200	1.3100
2014-07-01 1505.43	8.1100	1.3000
2014-06-30 1509.76	7.9700	1.2800
2014-06-27 1503.49	7.9300	1.2700
2014-06-26 1507.63	7.9500	1.2800
2014-06-25 1497.82	7.7700	1.2500
2014-06-24 1507.45	7.9500	1.2700
2014-06-23 1503.28	7.9300	1.2600
2014-06-20 1507.98	7.9500	1.2700
2014-06-19 1504.26	7.9300	1.2600
2014-06-18 1523.01	8.0300	1.2800
2014-06-17 1531.68	8.0800	1.2800
2014-06-16 1549.90	8.1800	1.3000
2014-06-13 1537.10	8.1100	1.2800
2014-06-12 1516.87	8.0000	1.2700
2014-06-11 1521.70	8.0300	1.2700
2014-06-10 1526.18	8.0500	1.2700
2014-06-09 1504.83	7.9300	1.2600
2014-06-06 1503.35	7.9300	1.2600
2014-06-05 1517.50	8.0000	1.2600
2014-06-04 1498.33	7.8600	1.2400
2014-06-03 1511.61	7.9300	1.2500
2014-05-30 1516.76	7.9500	1.2600
2014-05-29 1516.02	7.9500	1.2600
2014-05-28 1523.91	7.9900	1.2600
2014-05-27 1506.35	7.9000	1.2500
2014-05-26 1513.14	7.9300	1.2500
2014-05-23 1509.54	7.9100	1.2500
2014-05-22 1495.54	7.8400	1.2400
2014-05-21 1495.77	7.8400	1.2400
2014-05-20 1483.31	7.7700	1.2300
2014-05-19 1482.11	7.7700	1.2300
2014-05-16 1509.21	7.9100	1.2500
2014-05-15 1509.05	7.9100	1.2500
2014-05-14 1523.67	7.9900	1.2600
2014-05-13 1526.37	8.0000	1.2700
2014-05-12 1529.77	8.0200	1.2700
2014-05-09 1501.01	7.8700	1.2400
2014-05-08 1500.26	7.8600	1.2400
2014-05-07 1501.63	7.8700	1.2400
2014-05-06 1514.07	7.9400	1.2500
2014-05-05 1514.01	7.9300	1.2500
2014-04-30 1520.80	7.8000	1.2600
2014-04-29 1519.57	7.8000	1.2800
2014-04-28 1500.91	7.7000	1.2800
2014-04-25 1520.71	7.8000	1.3100
2014-04-24 1536.81	7.8900	1.3300
2014-04-23 1537.33	7.8900	1.3400
2014-04-22 1538.99	7.9000	1.3400
2014-04-21 1524.59	7.8200	1.3300
2014-04-18 1551.45	7.9600	1.3500
2014-04-17 1550.50	7.9600	1.3500
2014-04-16 1557.57	7.9900	1.3600
2014-04-15 1553.36	7.9700	1.3600
2014-04-14 1587.43	8.1500	1.3900
2014-04-11 1593.82	8.1800	1.3900
2014-04-10 1597.72	8.2000	1.3900
2014-04-09 1560.18	8.0000	1.3600
2014-04-08 1562.15	8.0100	1.3600
2014-04-04 1518.72	7.7900	1.3300
2014-04-03 1504.88	7.7200	1.3100
2014-04-02 1517.55	7.7800	1.3300
2014-04-01 1502.61	7.7100	1.3100
2014-03-31 1492.70	7.6600	1.3100
2014-03-28 1499.13	7.6900	1.3200
2014-03-27 1493.46	7.6600	1.3200
2014-03-26 1498.11	7.6800	1.3200
2014-03-25 1500.39	7.6900	1.3300
2014-03-24 1509.31	7.7400	1.3400
2014-03-21 1501.18	7.6900	1.3300
2014-03-20 1441.05	7.3900	1.2800
2014-03-19 1460.38	7.4800	1.3000
2014-03-18 1474.48	7.5600	1.3100
2014-03-17 1480.22	7.5900	1.3100
2014-03-14 1467.80	7.5200	1.3000
2014-03-13 1480.38	7.5800	1.3100
2014-03-12 1459.79	7.4800	1.3000
2014-03-11 1455.21	7.4500	1.2900
2014-03-10 1449.46	7.4200	1.2900
2014-03-07 1497.04	7.6600	1.3300
2014-03-06 1502.05	7.6900	1.3400
2014-03-05 1487.91	7.6100	1.3300
2014-03-04 1504.04	7.7000	1.3400
2014-03-03 1501.51	7.6800	1.3400
2014-02-28 1501.55	7.6800	1.3400
2014-02-27 1484.53	7.6000	1.3200
2014-02-26 1482.98	7.5900	1.3200
2014-02-25 1484.23	7.5900	1.3200
2014-02-24 1518.29	7.7700	1.3500
2014-02-20 1567.54	8.0200	1.4000
2014-02-19 1587.84	8.1200	1.4200
2014-02-18 1562.84	8.0000	1.3900
2014-02-17 1587.50	8.1200	1.4200
2014-02-14 1581.61	8.0900	1.4100
2014-02-13 1577.00	8.0700	1.4100
2014-02-12 1575.31	8.0600	1.4000
2014-02-11 1572.19	8.0300	1.4000
2014-02-10 1553.41	7.9300	1.3800
2014-02-07 1521.63	7.7700	1.3600
2014-01-30 1520.33	7.7600	1.3500
2014-01-29 1538.56	7.8500	1.3700
2014-01-28 1533.41	7.8200	1.3600
2014-01-27 1527.13	7.7900	1.3600
2014-01-24 1549.20	7.9100	1.3800
2014-01-23 1545.71	7.8900	1.3800
2014-01-22 1557.69	7.9500	1.3900
2014-01-21 1521.02	7.7600	1.3600
2014-01-20 1505.28	7.6800	1.3400
2014-01-17 1514.49	7.7300	1.3500
2014-01-16 1532.33	7.8200	1.3700
2014-01-15 1529.39	7.8000	1.3600
2014-01-14 1535.57	7.8300	1.3700
2014-01-13 1526.58	7.7900	1.3600
2014-01-10 1536.13	7.8400	1.3700
2014-01-09 1543.78	7.8600	1.3700
2014-01-08 1557.22	7.9400	1.3900
2014-01-07 1546.94	7.8900	1.3800
2014-01-06 1548.48	7.8900	1.3800
2014-01-03 1574.20	8.0200	1.4000
2014-01-02 1599.12	8.1500	1.4300
2013-12-31 1610.59	7.5700	1.3300
2013-12-30 1582.09	7.4400	1.3100
2013-12-27 1588.05	7.4700	1.3200
2013-12-26 1561.48	7.3400	1.2900
2013-12-25 1586.61	7.4300	1.3100
2013-12-24 1579.31	7.4000	1.3000
2013-12-23 1580.64	7.4000	1.3000
2013-12-20 1575.38	7.3800	1.3000
2013-12-19 1621.86	7.6000	1.3400
2013-12-18 1641.50	7.6900	1.3600
2013-12-17 1637.77	7.6700	1.3600
2013-12-16 1643.35	7.6700	1.3600
2013-12-13 1667.63	7.7900	1.3800
2013-12-12 1669.22	7.8000	1.3800
2013-12-11 1677.11	7.8300	1.3900
2013-12-10 1709.88	7.9900	1.4100
2013-12-09 1706.09	7.9700	1.4100
2013-12-06 1710.20	7.9900	1.4100
2013-12-05 1726.45	8.0700	1.4300
2013-12-04 1735.25	8.1100	1.4300
2013-12-03 1715.83	8.0200	1.4200
2013-12-02 1711.87	8.0000	1.4200
2013-11-29 1701.38	7.9500	1.4100
2013-11-28 1703.14	7.9600	1.4100
2013-11-27 1688.85	7.9000	1.4000
2013-11-26 1671.86	7.8200	1.3800
2013-11-25 1674.78	7.8300	1.3800
2013-11-22 1685.76	7.8800	1.3900
2013-11-21 1692.88	7.9100	1.4000
2013-11-20 1705.95	7.9800	1.4100
2013-11-19 1700.59	7.9500	1.4100
2013-11-18 1716.25	8.0200	1.4200
2013-11-15 1644.44	7.6900	1.3600
2013-11-14 1610.36	7.5300	1.3300
2013-11-13 1606.69	7.5200	1.3300
2013-11-12 1650.94	7.7200	1.3700
2013-11-11 1627.56	7.6100	1.3500
2013-11-08 1626.49	7.6100	1.3500
2013-11-07 1648.14	7.7100	1.3600
2013-11-06 1649.09	7.7200	1.3600
2013-11-05 1671.09	7.8200	1.3800
2013-11-04 1673.71	7.8300	1.3800
2013-11-01 1681.68	7.8700	1.3900
2013-10-31 1671.74	7.8200	1.3800
2013-10-30 1697.53	7.9400	1.4300
2013-10-29 1676.22	7.8400	1.4200
2013-10-28 1645.77	7.6900	1.4000
2013-10-25 1648.36	7.7000	1.4100
2013-10-24 1657.33	7.7500	1.4200
2013-10-23 1673.17	7.8200	1.4400
2013-10-22 1677.68	7.8400	1.4400
2013-10-21 1700.56	7.9500	1.4600
2013-10-18 1677.30	7.8400	1.4400
2013-10-17 1665.83	7.7900	1.4300
2013-10-16 1674.66		
2013-10-15 1700.40	7.9500	1.4600
2013-10-14 1707.23		
2013-10-11 1715.18		
2013-10-10 1686.64	7.8900	1.4500
2013-10-09 1711.83	8.0100	1.4700
2013-10-08 1702.87	7.9700	1.4600
2013-09-30 1682.43	7.8500	1.4500
2013-09-27 1677.01	7.8200	1.4400
2013-09-26 1670.33	7.7900	1.4400
2013-09-25 1704.41	7.9500	1.4700
2013-09-24 1715.64	8.0000	1.4800
2013-09-23 1751.37		
2013-09-18 1734.00	8.0900	1.4900
2013-09-17 1731.04	8.0000	1.4900
2013-09-16 1770.66	8.1800	1.5200
2013-09-13 1779.42	8.2200	1.5300
2013-09-12 1802.31	8.3300	1.5500
2013-09-11 1768.83		
2013-09-10 1764.88	8.0700	1.5200
2013-09-09 1736.93	7.9400	1.4900
